_id,title,content,total_like,tags
60472843,react.js change parent width based on child,"<p>I have created a <code>NavigationBar</code> component using <a href=""https://react-bootstrap.netlify.com/"" rel=""nofollow noreferrer""><code>react-bootstrap</code></a>, so that I can use that over and over in my project.</p>

<p><a href=""https://github.com/maifeeulasad/Local-File-Server/blob/master/local_file_server/src/component/NavigationBar.js"" rel=""nofollow noreferrer""><code>NavigationBar</code></a>:</p>

<pre><code>&lt;div&gt;
                &lt;NotificationContainer/&gt;
                &lt;Navbar bg=""dark"" variant=""dark""&gt;
                    &lt;Navbar.Brand href=""/home""&gt;Local File Server&lt;/Navbar.Brand&gt;
                    &lt;Navbar.Collapse className=""justify-content-end""&gt;
                    &lt;/Navbar.Collapse&gt;
                    &lt;Form inline&gt;
                        &lt;FormControl type=""text"" placeholder=""Search"" className="" mr-sm-2"" /&gt;
                        &lt;Button type=""submit""&gt;Search&lt;/Button&gt;
                        &lt;Button variant=""danger"" type=""submit"" href=""/upload""&gt;Upload&lt;/Button&gt;
                    &lt;/Form&gt;
                &lt;/Navbar&gt;
            &lt;/div&gt;
</code></pre>

<p>Which works fine :</p>

<p><a href=""https://i.stack.imgur.com/Bwjb9.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Bwjb9.png"" alt=""enter image description here""></a></p>

<p>Until, table gets populated and horizontal scrollbar appears. Then I miss the complete navigation bar, like this :</p>

<p><a href=""https://i.stack.imgur.com/LOtuH.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/LOtuH.png"" alt=""enter image description here""></a></p>

<p>How can I resolve this ?</p>

<p><a href=""https://github.com/maifeeulasad/Local-File-Server/blob/master/local_file_server/src/component/Home.js#L80"" rel=""nofollow noreferrer""><code>Home.js</code></a></p>

<p>components : <a href=""https://github.com/maifeeulasad/Local-File-Server/tree/master/local_file_server/src/component"" rel=""nofollow noreferrer"">https://github.com/maifeeulasad/Local-File-Server/tree/master/local_file_server/src/component</a></p>",0,javascript|reactjs|react-bootstrap
60381407,Ionic React.JS radio button validation,"<p>I have an array of Ionic Radio Buttons being mapped and displayed.</p>

<p>I need to make sure all radios are checked before a button is enabled.</p>

<p><strong>Map of items for Ionic Radio Buttons</strong></p>

<pre><code>{Object.values(equipment).map((item, i) =&gt; {
          return (
        &lt;IonItem key={i}&gt;
         &lt;IonLabel&gt;{item}&lt;/IonLabel&gt;
         &lt;IonRadio slot=""start"" value={item} onIonChange={(e) =&gt; ValidatedCheck()}/&gt;
        &lt;/IonItem&gt;

          );
        })}
</code></pre>

<p>How do I check if the item is checked or not?</p>

<p>Im struggling to figure it out due to the radios being a different value almost every time, as its an array of items being displayed as radio buttons.</p>",0,reactjs|validation|ionic-framework|jsx
60420633,Keycloak Authentication with React & Express (Server Side rendering),"<p>I have a react Application. We render the react application from the express server. I use react-router for routing. The default path localhost:8080 is unprotected. I have another path localhost:8080/login. I want to use block this page when the user route to it using react-router and middleware a Keycloak login when a user navigates to that path. if login successful users can view the page otherwise block it. How can I achieve this using Keycloak, React &amp; express while having rendering application from the server-side.? </p>

<p>I have tried an approach where when I navigate to localhost:8080/login, I make an API call to express server which is protected by Keycloak using keycloak.protect() but instead of showing a login page. I get the login page in the response to that service call. it can be viewed using chrome developer tool. Please suggest how it can be achieved.</p>",0,reactjs|express|keycloak|keycloak-connect|keycloak-nodejs-connect
60189578,How to force react-datePicker to add in the date field not on the Body,"<p>react-datepicker </p>

<p>When added datePicker it added to the body.</p>

<p>is it possible to add datePicker to the element itself? </p>",0,reactjs|datepicker|react-datepicker
60262918,How to extract custom header sent by webview in reactjs page,"<p>My project uses android app webview to load a reactjs webpage in in-app browser. In the webview,a custom header, clientid is passed. In my reactjs web page, I am unable to extract the haeder. So, I'm trying like this: in componentDidMount, I'm hitting an api.While hitting the api, I'm extracting headers using axios interceptors. But clientId header is not there. Any help on how to extract the header..</p>",0,reactjs|reactjs-native
60341434,server side rendering for react is not injecting style before rendering to browser (need to load css at time of preview tab in netowrk section ),"<p>Need SSR using <strong>express.js</strong> 
my webpack config for prod is given below:</p>

<pre><code>const path = require('path');
const dist = path.join(__dirname, 'dist');
const webpack = require('webpack');

// ....

module.exports = [
    {
        name: 'client',
        target: 'web',
        // ...
        module: {
            rules: [
                {
                    test: /\.(js|jsx)$/,
                    exclude: /(node_modules\/)/,
                    use: [
                        {
                            loader: 'babel-loader',
                        }
                    ]
                },
                {
                   {
                     test: /\.(scss|css)$/,
                     use: [
                       MiniCssExtractPlugin.loader,
                       {
                         loader: 'css-loader',
                       },
                       {
                         loader: 'sass-loader'
                       },
                       {
                         loader: ""postcss-loader"",
                         options: { ident: 'postcss',
                         plugins: [autoprefixer()] }
                       },
                   ],
                },
                {
                    test: /\.(woff|woff2|ttf|eot)$/,
                    use: 'file-loader?name=fonts/[name].[ext]!static'
                }
            ],
        },
        plugins: [
            new webpack.DefinePlugin(),
            new UglifyJsPlugin(),
            new webpack.optimize.OccurrenceOrderPlugin(),
        ]
    },
    {
        name: 'server',
        target: 'node',
        entry: './server.jsx',
        output: {
            path: path.join(__dirname, 'static'),
            filename: 'server.js',
            libraryTarget: 'commonjs2',
            publicPath: '/static/',
        },
        devtool: 'source-map',
        resolve: {
            extensions: ['.js', '.jsx']
        },
        module: {// same as above... },
        plugins: [
            new MiniCssExtractPlugin({
                filename: 'styles.css',

            }),
            new OptimizeCssAssetsPlugin({
                cssProcessorOptions: { discardComments: { removeAll: true } }
            }),
            new StatsPlugin('stats.json', {
                chunkModules: true,
                modules: true,
                chunks: true,
                exclude: [/node_modules[\\\/]react/],
            }),
        ]
    }
];
</code></pre>

<p>Here's the problem:
It is creating static build folder and rendering component successfully but when I inspect element -> network tab -> preview request, that Preview doesn't render with CSS. </p>

<p>What might be the issue here? Let me know if you folks need some more details.</p>",0,reactjs|webpack|server-side-rendering
60444531,Recharts dataMax with React Table returning first value,"<p>I'm building a simple React app pulling data from an API, using React Table to organize the data, and connecting Recharts to graph.  </p>

<p>I am trying to graph two fields- ""UnitPrice"" and ""District"".  Not all objects in the JSON contain ""UnitPrice"".  When I set the axis domain to <code>domain={[0, 'dataMax']}</code> the graph always returns the first non-zero value as the <code>dataMax</code>.  </p>

<p>I've tried to write some functions like below to replace <code>dataMax</code> but no luck.  </p>

<pre><code>const MaxY = ({ UnitPrice, i }) =&gt; {
  let max;
  for (i = 0; i &lt; UnitPrice.length; i++) {
    if (UnitPrice[i] &gt; max) {
      max = UnitPrice[i];
    }
  }
  return max;
};
</code></pre>

<p>I've also tried to remove the items which don't contain <code>UnitPrice</code> or duplicate <code>District</code> values but failed.  Will I need to remap the data separate from React Table for this to be able to work?</p>",0,javascript|reactjs|graph|react-table|recharts
60452981,I wanted to go from Dashboard to Addvessel Page and for that I have button but for redirection I need to show that page in dashRoutes which is wrong,"<pre><code>var dashRoutes = [

{ path: ""/Dashboard"", restricted:true , name: ""Dashboard"",  icon: DashboardIcon, component: VesselInfoPage, layout: ""/admin""},

  {  path: ""/AddVessel/"", name :'Add Vessel', icon: Group, component: VesselAddPage, layout: ""/admin""},

  {  path: ""/VesselDetail"", name: ""Vessel Detail"",  icon: Group, component: VesselDetailPage, layout: ""/admin""},

  {  path: ""/Stock"", name: ""Stock"", icon: Group, component: StockPage, layout: ""/admin"" },

  {  path: ""/request"", name: ""Request"", icon: ChatIcon, component: RequestPage, layout: ""/admin"" },
  {  path: ""/chat"",   name: ""Chats"",  icon: ChatIcon,component: ChatsPage, layout: ""/admin"" },

  {  path: ""/makemylocation"", name: ""Mark my Location"", icon: MapIcon,component: MakeMyLocationPage, layout: ""/admin"" },

  {  path: ""/EditVessel"",  name: ""Edit Vessel"",  icon: MapIcon, component: VesselEditPage, layout: ""/admin""},
];  
</code></pre>",0,reactjs
60457835,"Argument of type '""MY_EVENTS_LOAD""' is not assignable to parameter of type 'TakeableChannel<unknown>' in yeild takeLatest","<p>I have a error on typescript, I'm using Redux and Saga as middleware, these is the error:</p>

<blockquote>
  <p>No overload matches this call.   The last overload gave the following
  error.
      Argument of type '""MY_EVENTS_LOAD""' is not assignable to parameter of type 'TakeableChannel'.</p>
</blockquote>

<p>I want create a watcher, here:</p>

<pre><code>export default function* watcher() {
  yield takeEvery(actions.MY_EVENTS_LOAD, getListEventsByUserSaga);
}
</code></pre>

<p>And in my saga file have the function</p>

<pre><code>export function* getListEventsByUserSaga(OwnerId: string) {
  try {
    const events = yield getEventsByOwnerId(OwnerId);
    yield put(actions.fetchMyEventsListUserSuccess(events));
  } catch (error) {
    yield put(actions.fetchMyEventsListUserFailure(error.message));
  }
}
</code></pre>

<p>this happen when I do my action:</p>

<pre><code>export const fetchMyEventsListUserLoad = (OwnerId: string) =&gt; {
  return {
    type: MY_EVENTS_LOAD,
    OwnerId,
  };
};
</code></pre>

<p>How can implement these of the correct way?</p>",0,javascript|reactjs|typescript|redux-saga
60467411,"Why I get 30 fps in chrome dev tool performance panel, but JS and React both say it's 60?","<p>I'm trying to use react to develop the classic game tutorial <a href=""http://www.lostdecadegames.com/how-to-make-a-simple-html5-canvas-game/"" rel=""nofollow noreferrer"">how-to-make-a-simple-html5-canvas-game</a>.</p>

<p>Everything went well until I found my movement is a little bit glitchy, <a href=""https://catchgoblins.netlify.com/"" rel=""nofollow noreferrer"">online test link</a> and <a href=""https://github.com/Stupidism/rummikub/tree/master/apps/waves"" rel=""nofollow noreferrer"">code</a>. </p>

<p><a href=""https://i.stack.imgur.com/N98x7.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/N98x7.gif"" alt=""enter image description here""></a></p>

<p>While the original <a href=""http://www.lostdecadegames.com/demos/simple_canvas_game/"" rel=""nofollow noreferrer"">game</a> written in JS is much smoother:</p>

<p><a href=""https://i.stack.imgur.com/gV83D.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/gV83D.gif"" alt=""enter image description here""></a></p>

<p>So I dig into it a little bit and found the actual fps is different:</p>

<p>React:</p>

<p><a href=""https://i.stack.imgur.com/xjOH3.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/xjOH3.png"" alt=""enter image description here""></a></p>

<p>Pure JS:
<a href=""https://i.stack.imgur.com/oL6mq.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/oL6mq.png"" alt=""enter image description here""></a></p>

<p>It is weird that after I added some code to calc fps I get ""60 fps"" in both react hook and useEffect:</p>

<pre><code>
// log interval in useEffect
  useEffect(() =&gt; {
    console.log('interval', Date.now() - renderTime.current);
    renderTime.current = Date.now();
  });

// calc fps in hook directly
fps: rangeShrink(Math.round(1000 / (Date.now() - time.current)), 0, 60),

// render
         &lt;Text 
          x={width - 120} 
          y={borderWidth} 
          text={`FPS: ${fps}`}
          fill=""white""
          fontSize={24}
          align=""right""
          fontFamily=""Helvetica""
        /&gt;

</code></pre>

<p><a href=""https://i.stack.imgur.com/ykWzN.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/ykWzN.png"" alt=""enter image description here""></a></p>",0,reactjs|performance|html5-canvas|frame-rate|react-konva
